EntryID,LigandFormula,LigandMW,LigandID,LigandName,InChIKey,LigandSMILES,LigandofInterest,AsymID,AuthAsymID,EntityID,freeLigand,numTotalCount
5VML,C21 H28 N7 O17 P3,743.405,NAP,NADP NICOTINAMIDE-ADENINE-DINUCLEOTIDE PHOSPHATE,XJLXINKUBYWONI-NNYOXOHSSA-N,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)OP(=O)(O)O)O)O)O)C(=O)N,NA,B,A,2,TRUE,1
5VML,C6 H14 O2,118.174,MPD,"(4S)-2-METHYL-2,4-PENTANEDIOL",SVTBMSDMJJWYQN-YFKPBYRVSA-N,CC(CC(C)(C)O)O,NA,C,A,3,TRUE,1
5VMN,N O3,62.005,NO3,NITRATE ION,NHNBFGGVMKEFGY-UHFFFAOYSA-N,[N+](=O)([O-])[O-],NA,"B, C, D, E, F, G, H, I",A,2,TRUE,8
5VMN,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"J, K, L, M, N, O",A,3,TRUE,6
5VMO,C10 H22 O6,238.278,1PE,PENTAETHYLENE GLYCOL,JLFNLZLINWHATN-UHFFFAOYSA-N,C(COCCOCCOCCOCCO)O,NA,C,A,3,TRUE,1
5VMO,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"D, E, F, G, H, I, J","A, B",4,TRUE,7
5VMQ,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,E,C,3,TRUE,1
5VN0,C27 H33 N9 O15 P2,785.55,FAD,FLAVIN-ADENINE DINUCLEOTIDE,VWWQXMAJTJZDQX-UYBVJOGSSA-N,Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)n5cnc6c5ncnc6N)O)O)O)O)O,NA,"AA, EA, I, KA, N, OA, R, V","A, B, C, D, E, F, G, H",2,TRUE,8
5VN0,O2,31.999,OXY,OXYGEN MOLECULE,MYMOFIZGZYHOMD-UHFFFAOYSA-N,O=O,NA,"BA, FA, J, LA, O, PA, S, W","A, B, C, D, E, F, G, H",3,TRUE,8
5VN0,C21 H29 N7 O14 P2,665.441,NAI,"1,4-DIHYDRONICOTINAMIDE ADENINE DINUCLEOTIDE",BOPGDPNILDQYTO-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=CCC(=C5)C(=O)N)O)O)O)O)N,NA,"CA, GA, K, MA, P, QA, T, X","A, B, C, D, E, F, G, H",4,TRUE,8
5VN0,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"DA, HA, IA, JA, L, M, NA, Q, RA, SA, U, Y, Z","A, B, C, D, E, F, G, H",5,TRUE,13
5VN2,C21 H27 N7 O14 P2,663.425,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,BAWFJGJZGIEFAR-NNYOXOHSSA-N,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,NA,"E, H, J, L","A, B, C, D",2,TRUE,4
5VN2,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,"F, I, K, M","A, B, C, D",3,TRUE,4
5VN2,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,G,A,4,TRUE,1
5VN5,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,G,C,3,TRUE,1
5VNA,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"E, L, M, N, O, P","A, B, C, D",2,TRUE,6
5VNA,C8 H17 N O3 S,207.29,NHE,2-[N-CYCLOHEXYLAMINO]ETHANE SULFONIC ACID,MKWKNSIESPFAQN-UHFFFAOYSA-N,C1CCC(CC1)NCCS(=O)(=O)O,NA,Q,D,4,TRUE,1
5VNA,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"F, G, H, I, J, K",B,3,TRUE,6
5VND,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"D, E, P, Q","A, B",3,TRUE,4
5VND,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"F, G, H, I, J, K, L, M, N, R, S, T, U, V, W","A, B",4,TRUE,15
5VNR,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],NA,B,A,2,TRUE,1
5VNR,C4 H10 O2 S2,154.251,HED,2-HYDROXYETHYL DISULFIDE,KYNFOMQIXZUKRK-UHFFFAOYSA-N,C(CSSCCO)O,NA,D,A,4,TRUE,1
5VNR,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"E, F",A,5,TRUE,2
5VNR,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,G,A,6,TRUE,1
5VNX,C7 H8 N2,120.152,BEN,BENZAMIDINE,PXXJHWLDUBFPOL-UHFFFAOYSA-N,[H]N=C(c1ccccc1)N,NA,"D, E, J, K, N","A, B, C",2,TRUE,5
5VNX,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"F, G, I, L, M, Q, R, S","A, B, C",3,TRUE,8
5VNX,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"H, O, P","A, C",4,TRUE,3
5VO3,C4 H6 O4,118.088,SIN,SUCCINIC ACID,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C(CC(=O)O)C(=O)O,NA,B,A,2,TRUE,1
5VO3,C7 H14 N2 O4,190.197,API,"2,6-DIAMINOPIMELIC ACID",GMKMEZVLHJARHF-SYDPRGILSA-N,C(CC(C(=O)O)N)CC(C(=O)O)N,NA,C,A,3,TRUE,1
5VOG,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"B, C",A,2,TRUE,2
5VOG,C10 H17 N5 O17 P4,603.16,G4P,"GUANOSINE-5',3'-TETRAPHOSPHATE",BUFLLCUFNHESEH-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N,NA,D,A,3,TRUE,1
5VOJ,C37 H50 N6 O9 S,754.893,9H4,"tert-butyl [(2R,6S,12Z,13aS,14aR,16aS)-2-[(7-methoxy-3-methylquinoxalin-2-yl)oxy]-14a-{[(1-methylcyclopropyl)sulfonyl]carbamoyl}-5,16-dioxo-1,2,3,5,6,7,8,9,10,11,13a,14,14a,15,16,16a-hexadecahydrocyclopropa[e]pyrrolo[1,2-a][1,4]diazacyclopentadecin-6-yl]carbamate",OCYIAXNHVLIDIT-IIVIQOIMSA-N,Cc1c(nc2cc(ccc2n1)OC)OC3CC4C(=O)NC5(CC5C=CCCCCCC(C(=O)N4C3)NC(=O)OC(C)(C)C)C(=O)NS(=O)(=O)C6(CC6)C,NA,B,A,2,TRUE,1
5VOJ,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,C,A,3,TRUE,1
5VOL,C3 H8 O,60.095,IPA,ISOPROPYL ALCOHOL,KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,NA,"AA, CA, DA, FA, HA, J, K, L, N, O, P, R, S, T, V, W, X, Y","A, B, C, D, E, F, G, H",3,TRUE,18
5VOM,C24 H23 N3 O4,417.457,9GY,"3-[(2S)-1-acetyl-4-(furan-2-carbonyl)-2-methyl-1,2,3,4-tetrahydroquinoxalin-6-yl]-N-methylbenzamide",BNLUHUAAWOCZIZ-HNNXBMFYSA-N,CC1CN(c2cc(ccc2N1C(=O)C)c3cccc(c3)C(=O)NC)C(=O)c4ccco4,NA,"C, D","A, B",2,TRUE,2
5VON,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,B,A,2,TRUE,1
5VOP,C20 H25 N7 O6,459.456,C2F,"5-METHYL-5,6,7,8-TETRAHYDROFOLIC ACID",ZNOVTXRBGFNYRX-STQMWFEESA-N,CN1C(CNC2=C1C(=O)NC(=N2)N)CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O,NA,"C, I","A, B",2,TRUE,2
5VOP,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"D, E, H",A,3,TRUE,3
5VOP,C6 H5 O7,189.1,FLC,CITRATE ANION,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,NA,F,A,4,TRUE,1
5VP0,C19 H18 F4 N4 O5,458.364,9GJ,"N-{(1S)-1-[3-fluoro-4-(trifluoromethoxy)phenyl]-2-methoxyethyl}-7-methoxy-2-oxo-2,3-dihydropyrido[2,3-b]pyrazine-4(1H)-carboxamide",AWJSRXUQLSPAOI-CQSZACIVSA-N,COCC(c1ccc(c(c1)F)OC(F)(F)F)NC(=O)N2CC(=O)Nc3c2ncc(c3)OC,NA,"F, I, L","A, B, C",4,TRUE,3
5VP1,C22 H22 F3 N7 O3,489.45,9GA,"N-{(1S)-2-hydroxy-2-methyl-1-[4-(trifluoromethoxy)phenyl]propyl}-6-methyl-5-(3-methyl-1H-1,2,4-triazol-1-yl)pyrazolo[1,5-a]pyrimidine-3-carboxamide",HXMZXPQNCNEBPD-KRWDZBQOSA-N,Cc1cn2c(c(cn2)C(=O)NC(c3ccc(cc3)OC(F)(F)F)C(C)(C)O)nc1n4cnc(n4)C,NA,"G, J, M","A, B, C",4,TRUE,3
5VP3,C N S,58.082,SCN,THIOCYANATE ION,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,C(#N)[S-],NA,G,A,4,TRUE,1
5VP5,C21 H27 N7 O14 P2,663.425,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,BAWFJGJZGIEFAR-NNYOXOHSSA-N,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,NA,B,A,2,TRUE,1
5VP5,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"C, D",A,3,TRUE,2
5VP7,C10 H15 N5 O11 P2,443.201,GDP,GUANOSINE-5'-DIPHOSPHATE,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,NA,"C, G","A, F",2,TRUE,2
5VP7,C6 H14 O4,150.173,PGE,TRIETHYLENE GLYCOL,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O,NA,E,A,4,TRUE,1
5VP8,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,C,A,3,TRUE,1
5VP8,C29 H43 N5 O5,541.682,9HD,"1-[(3R,5S,7R)-1,5,7,9-tetrakis(2-oxopyrrolidin-1-yl)nonan-3-yl]-1,3-dihydro-2H-pyrrol-2-one",UBULRTDFHFSWCU-WXFUMESZSA-N,C1CC(=O)N(C1)CCC(CC(CC(CCN2CCCC2=O)N3C=CCC3=O)N4CCCC4=O)N5CCCC5=O,NA,D,A,4,TRUE,1
5VP9,C38 H46 N6 O8 S2,778.937,9H7,"tert-butyl [(2R,6S,12Z,13aS,14aR,16aS)-14a-[(cyclopropylsulfonyl)carbamoyl]-5,16-dioxo-2-{[3-(thiophen-2-yl)quinoxalin-2-yl]oxy}-1,2,3,5,6,7,8,9,10,11,13a,14,14a,15,16,16a-hexadecahydrocyclopropa[e]pyrrolo[1,2-a][1,4]diazacyclopentadecin-6-yl]carbamate",XPJKLRKWYFSTBR-LZFWIHPHSA-N,CC(C)(C)OC(=O)NC1CCCCCC=CC2CC2(NC(=O)C3CC(CN3C1=O)Oc4c(nc5ccccc5n4)c6cccs6)C(=O)NS(=O)(=O)C7CC7,NA,B,A,2,TRUE,1
5VP9,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,C,A,3,TRUE,1
5VPG,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, F, G, H, I, K, L, M","A, C",5,TRUE,8
5VPI,C10 H16 N5 O14 P3,523.18,GTP,GUANOSINE-5'-TRIPHOSPHATE,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,NA,"C, E","A, B",2,TRUE,2
5VPK,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"D, E, G, H, I, K","A, B",2,TRUE,6
5VPL,C8 H15 N O6,221.208,NAG,2-acetamido-2-deoxy-beta-D-glucopyranose,OVRNDRQMDRJTHS-FMDGEEDCSA-N,CC(=O)NC1C(C(C(OC1O)CO)O)O,NA,D,A,4,TRUE,1
5VPL,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"F, G, H, I","A, C",6,TRUE,4
5VPT,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,D,A,3,TRUE,1
5VPT,C24 H20 F3 N3 O3 S,487.494,R07,"1-[(11S)-6,11-dihydrodibenzo[b,e]thiepin-11-yl]-5-hydroxy-3-[(2R)-1,1,1-trifluoropropan-2-yl]-2,3-dihydro-1H-pyrido[2,1-f][1,2,4]triazine-4,6-dione",XEOTUHPFOHTFEX-VLIAUNLRSA-N,CC(C(F)(F)F)N1CN(N2C=CC(=O)C(=C2C1=O)O)C3c4ccccc4CSc5c3cccc5,NA,E,A,4,TRUE,1
5VPU,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, F, G, H, I, J, K",A,4,TRUE,7
5VPU,C3 H7 O7 P,186.057,3PG,3-PHOSPHOGLYCERIC ACID,OSJPPGNTCRNQQC-UWTATZPHSA-N,C(C(C(=O)O)O)OP(=O)(O)O,NA,D,A,3,TRUE,1
5VPU,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,"L, M",A,5,TRUE,2
5VPW,C7 H10 O7,206.15,HCA,3-HYDROXY-3-CARBOXY-ADIPIC ACID,XKJVEVRQMLKSMO-SSDOTTSWSA-N,C(CC(CC(=O)O)(C(=O)O)O)C(=O)O,NA,"E, J","A, C",3,TRUE,2
5VPY,C10 H17 N6 O13 P3,522.196,9GM,"2-amino-9-{5-O-[(S)-hydroxy{[(R)-hydroxy(phosphonoamino)phosphoryl]oxy}phosphoryl]-alpha-L-xylofuranosyl}-1,9-dihydro-6H-purin-6-one",UQABYHGXWYXDTK-FULWYAMNSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N,NA,"D, F","A, B",3,TRUE,2
5VPY,C8 H18 O5,194.226,PG4,TETRAETHYLENE GLYCOL,UWHCKJMYHZGTIT-UHFFFAOYSA-N,C(COCCOCCOCCO)O,NA,G,B,4,TRUE,1
5VPZ,C10 H16 N5 O13 P3 S,539.246,GSP,5'-GUANOSINE-DIPHOSPHATE-MONOTHIOPHOSPHATE,XOFLBQFBSOEHOG-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N=C(NC2=O)N,NA,"D, F","A, B",3,TRUE,2
5VQ1,C10 H15 N5 O11 P2,443.201,GDP,GUANOSINE-5'-DIPHOSPHATE,QGWNDRXFNXRZMB-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,NA,"C, E","A, B",2,TRUE,2
5VQ1,C8 H18 O5,194.226,PG4,TETRAETHYLENE GLYCOL,UWHCKJMYHZGTIT-UHFFFAOYSA-N,C(COCCOCCOCCO)O,NA,G,B,4,TRUE,1
5VQ2,C10 H16 N5 O14 P3,523.18,GTP,GUANOSINE-5'-TRIPHOSPHATE,XKMLYUALXHKNFT-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,NA,"C, E","A, B",2,TRUE,2
5VQ3,C7 H10 O7,206.15,HCA,3-HYDROXY-3-CARBOXY-ADIPIC ACID,XKJVEVRQMLKSMO-SSDOTTSWSA-N,C(CC(CC(=O)O)(C(=O)O)O)C(=O)O,NA,"E, J","A, C",3,TRUE,2
5VQ5,I,126.904,IOD,IODIDE ION,XMBWDFGMSWQBCA-UHFFFAOYSA-M,[I-],NA,"C, D, E, F, G, H",A,2,TRUE,6
5VQ6,C10 H16 N5 O13 P3 S,539.246,GSP,5'-GUANOSINE-DIPHOSPHATE-MONOTHIOPHOSPHATE,XOFLBQFBSOEHOG-UUOKFMHZSA-N,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=S)(O)O)O)O)N=C(NC2=O)N,NA,"C, E","A, B",2,TRUE,2
5VQD,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"B, C",A,2,TRUE,2
5VQN,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"D, E",A,3,TRUE,2
5VQN,C24 H20 F3 N3 O3 S,487.494,R07,"1-[(11S)-6,11-dihydrodibenzo[b,e]thiepin-11-yl]-5-hydroxy-3-[(2R)-1,1,1-trifluoropropan-2-yl]-2,3-dihydro-1H-pyrido[2,1-f][1,2,4]triazine-4,6-dione",XEOTUHPFOHTFEX-VLIAUNLRSA-N,CC(C(F)(F)F)N1CN(N2C=CC(=O)C(=C2C1=O)O)C3c4ccccc4CSc5c3cccc5,NA,F,A,4,TRUE,1
5VR0,C6 H14 O2,118.174,MRD,"(4R)-2-METHYLPENTANE-2,4-DIOL",SVTBMSDMJJWYQN-RXMQYKEDSA-N,CC(CC(C)(C)O)O,NA,B,A,2,TRUE,1
5VR0,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"E, F, G, H, I, J, K, L, M, N, O, P",A,4,TRUE,12
5VR3,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,B,A,2,TRUE,1
5VR6,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"C, D, E, F, G, H, I, J, K, L, M, N, O, P, Q, R","A, B",2,TRUE,16
5VR8,C14 H22 N2 O16 P2,536.276,UDX,URIDINE-5'-DIPHOSPHATE-XYLOPYRANOSE,DQQDLYVHOTZLOR-OCIMBMBZSA-N,C1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=O)NC3=O)O)O)O)O)O,NA,"G, H, I, J, L, M, N, O, P, R","A, B, C, D, E, F",2,TRUE,10
5VR8,C10 H15 N5 O10 P2,427.201,ADP,ADENOSINE-5'-DIPHOSPHATE,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,NA,"K, Q","C, F",3,TRUE,2
5VRB,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, L, M, Q, R, S","A, C, D",2,TRUE,6
5VRH,C21 H40 O4,356.54,OLB,"(2S)-2,3-dihydroxypropyl (9Z)-octadec-9-enoate",RZRNAYUHWVFMIP-QJRAZLAKSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O,NA,"B, C",A,2,TRUE,2
5VRH,C16 H32 O2,256.424,PLM,PALMITIC ACID,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,NA,"E, F",A,4,TRUE,2
5VRH,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,G,A,5,TRUE,1
5VRH,C21 H40 O4,356.54,OLC,"(2R)-2,3-dihydroxypropyl (9Z)-octadec-9-enoate",RZRNAYUHWVFMIP-GDCKJWNLSA-N,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O,NA,"H, I",A,6,TRUE,2
5VRI,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"G, L, P, U","A, B, C, D",4,TRUE,4
5VRI,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"H, K, M, Q, T","A, B, C, D",5,TRUE,5
5VRV,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"G, H, I, J","A, B, C, D",2,TRUE,4
5VRV,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,K,E,3,TRUE,1
5VS7,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"C, D",A,3,TRUE,2
5VSA,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"G, H, I, L, M, P, Q, T","A, B, C, D",4,TRUE,8
5VSB,C23 H24 Cl N3 O3,425.908,9QA,7-chloro-3-{[4-hydroxy-1-(3-phenylpropanoyl)piperidin-4-yl]methyl}quinazolin-4(3H)-one,CITWIBXKKHFDFM-UHFFFAOYSA-N,c1ccc(cc1)CCC(=O)N2CCC(CC2)(CN3C=Nc4cc(ccc4C3=O)Cl)O,NA,"C, D","A, B",2,TRUE,2
5VSD,C15 H22 N6 O5 S,398.437,SAM,S-ADENOSYLMETHIONINE,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,NA,"C, J","A, B",2,TRUE,2
5VSD,C20 H31 N5 O2,373.492,9HJ,"6,7-dimethoxy-N~2~-methyl-N~4~-(1-methylpiperidin-4-yl)-N~2~-propylquinazoline-2,4-diamine",RCWUUMJJJVFQSV-UHFFFAOYSA-N,CCCN(C)c1nc2cc(c(cc2c(n1)NC3CCN(CC3)C)OC)OC,NA,"H, O","A, B",4,TRUE,2
5VSD,C4 H8 O2,88.105,DIO,"1,4-DIETHYLENE DIOXIDE",RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,NA,I,A,5,TRUE,1
5VSD,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"P, Q",B,6,TRUE,2
5VSE,C15 H22 N6 O5 S,398.437,SAM,S-ADENOSYLMETHIONINE,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,NA,"G, M","A, B",3,TRUE,2
5VSE,C22 H33 N5 O2,399.53,9HG,"N~2~-cyclopentyl-6,7-dimethoxy-N~2~-methyl-N~4~-(1-methylpiperidin-4-yl)quinazoline-2,4-diamine",YBQHFHPOKHPBRB-UHFFFAOYSA-N,CN1CCC(CC1)Nc2c3cc(c(cc3nc(n2)N(C)C4CCCC4)OC)OC,NA,"H, N","A, B",4,TRUE,2
5VSF,C15 H22 N6 O5 S,398.437,SAM,S-ADENOSYLMETHIONINE,MEFKEPWMEQBLKI-FCKMPRQPSA-N,C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,NA,"C, K","A, B",2,TRUE,2
5VSF,C22 H33 N5 O2,399.53,9HG,"N~2~-cyclopentyl-6,7-dimethoxy-N~2~-methyl-N~4~-(1-methylpiperidin-4-yl)quinazoline-2,4-diamine",YBQHFHPOKHPBRB-UHFFFAOYSA-N,CN1CCC(CC1)Nc2c3cc(c(cc3nc(n2)N(C)C4CCCC4)OC)OC,NA,"H, P","A, B",4,TRUE,2
5VSF,C4 H8 O2,88.105,DIO,"1,4-DIETHYLENE DIOXIDE",RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,NA,I,A,5,TRUE,1
5VSF,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"J, Q","A, B",6,TRUE,2
5VSI,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"C, D, E, F, I","H, L",3,TRUE,5
5VSI,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"G, H, J, K","H, L",4,TRUE,4
5VSL,C14 H20 N6 O5 S,384.411,SAH,S-ADENOSYL-L-HOMOCYSTEINE,ZJUKTBDSGOFHSH-WFMPWKQPSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,NA,"D, F","A, B",3,TRUE,2
5VSM,C10 H13 N5 O3,251.242,5AD,5'-DEOXYADENOSINE,XGYIMTFOTBMPFP-KQYNXXCUSA-N,CC1C(C(C(O1)n2cnc3c2ncnc3N)O)O,NA,"D, G","A, B",3,TRUE,2
5VSM,C5 H11 N O2 S,149.211,MET,METHIONINE,FFEARJCKVFRZRR-BYPYZUCNSA-N,CSCCC(C(=O)O)N,NA,"E, H","A, B",4,TRUE,2
